10-20-2016 05:20:50,A37625,583.0,-22.95561,-43.19817,5.0
10-20-2016 05:20:53,A37554,583.0,-22.983681,-43.216721,38.0
10-20-2016 05:20:54,A37645,583.0,-22.956539,-43.198582,0.0
10-20-2016 05:20:59,A37557,583.0,-22.94935,-43.18399,5.0
10-20-2016 05:20:59,A37582,583.0,-22.978201,-43.224468,32.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:18:24,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:20:29,A37669,583.0,-22.978861,-43.22974,10.0
10-20-2016 05:20:40,A37542,583.0,-22.939951,-43.199619,0.0
10-20-2016 05:20:44,A37503,583.0,-22.93959,-43.196232,2.0
10-20-2016 05:20:47,A37615,583.0,-22.937031,-43.190269,0.0
10-20-2016 05:20:50,A37611,583.0,-22.94117,-43.17749,0.0
10-20-2016 05:20:50,A37625,583.0,-22.95561,-43.19817,5.0
